SAMPLE_RATE,1472069538569,1
TURN,1472069539353,0
MEM_USED,1472069540349,628242976
MEM_ALLOC_RATE,1472069540349,6282429
MEM_COMMITTED,1472069540349,973078528
MEM_MAX,1472069540349,5368709120
GC_TIME,1472069540349,66601
GC_COUNT,1472069540349,561
MEM_USED,1472069541349,427815216
MEM_ALLOC_RATE,1472069541349,4278152
MEM_COMMITTED,1472069541349,1852833792
MEM_MAX,1472069541349,5368709120
GC_TIME,1472069541349,66614
GC_COUNT,1472069541349,562
MEM_USED,1472069542349,811594032
MEM_ALLOC_RATE,1472069542349,8115940
MEM_COMMITTED,1472069542349,1852833792
MEM_MAX,1472069542349,5368709120
GC_TIME,1472069542349,66614
GC_COUNT,1472069542349,562
MEM_USED,1472069543349,115194440
MEM_ALLOC_RATE,1472069543349,1151944
MEM_COMMITTED,1472069543349,1852833792
MEM_MAX,1472069543349,5368709120
GC_TIME,1472069543349,66619
GC_COUNT,1472069543349,563
MEM_USED,1472069544349,539867720
MEM_ALLOC_RATE,1472069544349,5398677
MEM_COMMITTED,1472069544349,1852833792
MEM_MAX,1472069544349,5368709120
GC_TIME,1472069544349,66619
GC_COUNT,1472069544349,563
MEM_USED,1472069545349,964541000
MEM_ALLOC_RATE,1472069545349,9645410
MEM_COMMITTED,1472069545349,1852833792
MEM_MAX,1472069545349,5368709120
GC_TIME,1472069545349,66619
GC_COUNT,1472069545349,563
MEM_USED,1472069546349,281936968
MEM_ALLOC_RATE,1472069546349,2819369
MEM_COMMITTED,1472069546349,1852833792
MEM_MAX,1472069546349,5368709120
GC_TIME,1472069546349,66624
GC_COUNT,1472069546349,564
MEM_USED,1472069547349,704513096
MEM_ALLOC_RATE,1472069547349,7045130
MEM_COMMITTED,1472069547349,1852833792
MEM_MAX,1472069547349,5368709120
GC_TIME,1472069547349,66624
GC_COUNT,1472069547349,564
MEM_USED,1472069548349,1126040648
MEM_ALLOC_RATE,1472069548349,11260406
MEM_COMMITTED,1472069548349,1852833792
MEM_MAX,1472069548349,5368709120
GC_TIME,1472069548349,66624
GC_COUNT,1472069548349,564
MEM_USED,1472069549349,444469320
MEM_ALLOC_RATE,1472069549349,4444693
MEM_COMMITTED,1472069549349,1852833792
MEM_MAX,1472069549349,5368709120
GC_TIME,1472069549349,66629
GC_COUNT,1472069549349,565
MEM_USED,1472069550349,870191176
MEM_ALLOC_RATE,1472069550349,8701911
MEM_COMMITTED,1472069550349,1852833792
MEM_MAX,1472069550349,5368709120
GC_TIME,1472069550349,66629
GC_COUNT,1472069550349,565
MEM_USED,1472069551349,189141072
MEM_ALLOC_RATE,1472069551349,1891410
MEM_COMMITTED,1472069551349,1852833792
MEM_MAX,1472069551349,5368709120
GC_TIME,1472069551349,66634
GC_COUNT,1472069551349,566
MEM_USED,1472069552349,614862928
MEM_ALLOC_RATE,1472069552349,6148629
MEM_COMMITTED,1472069552349,1852833792
MEM_MAX,1472069552349,5368709120
GC_TIME,1472069552349,66634
GC_COUNT,1472069552349,566
MEM_USED,1472069553349,1041633360
MEM_ALLOC_RATE,1472069553349,10416333
MEM_COMMITTED,1472069553349,1852833792
MEM_MAX,1472069553349,5368709120
GC_TIME,1472069553349,66634
GC_COUNT,1472069553349,566
MEM_USED,1472069554349,360583240
MEM_ALLOC_RATE,1472069554349,3605832
MEM_COMMITTED,1472069554349,1852833792
MEM_MAX,1472069554349,5368709120
GC_TIME,1472069554349,66639
GC_COUNT,1472069554349,567
