SAMPLE_RATE,1472053611748,1
TURN,1472053611886,0
MEM_USED,1472053612867,114133072
MEM_ALLOC_RATE,1472053612867,1141330
MEM_COMMITTED,1472053612867,159383552
MEM_MAX,1472053612867,5368709120
GC_TIME,1472053612867,6323
GC_COUNT,1472053612867,161
MEM_USED,1472053613867,65906144
MEM_ALLOC_RATE,1472053613867,659061
MEM_COMMITTED,1472053613867,159383552
MEM_MAX,1472053613867,5368709120
GC_TIME,1472053613867,6332
GC_COUNT,1472053613867,170
MEM_USED,1472053614867,65928000
MEM_ALLOC_RATE,1472053614867,659280
MEM_COMMITTED,1472053614867,159383552
MEM_MAX,1472053614867,5368709120
GC_TIME,1472053614867,6344
GC_COUNT,1472053614867,180
MEM_USED,1472053615867,63833408
MEM_ALLOC_RATE,1472053615867,638334
MEM_COMMITTED,1472053615867,159383552
MEM_MAX,1472053615867,5368709120
GC_TIME,1472053615867,6355
GC_COUNT,1472053615867,190
MEM_USED,1472053616867,64884544
MEM_ALLOC_RATE,1472053616867,648845
MEM_COMMITTED,1472053616867,159383552
MEM_MAX,1472053616867,5368709120
GC_TIME,1472053616867,6366
GC_COUNT,1472053616867,200
MEM_USED,1472053617867,63838528
MEM_ALLOC_RATE,1472053617867,638385
MEM_COMMITTED,1472053617867,159383552
MEM_MAX,1472053617867,5368709120
GC_TIME,1472053617867,6376
GC_COUNT,1472053617867,210
MEM_USED,1472053618867,63841088
MEM_ALLOC_RATE,1472053618867,638410
MEM_COMMITTED,1472053618867,159383552
MEM_MAX,1472053618867,5368709120
GC_TIME,1472053618867,6388
GC_COUNT,1472053618867,220
MEM_USED,1472053619867,62795072
MEM_ALLOC_RATE,1472053619867,627950
MEM_COMMITTED,1472053619867,159383552
MEM_MAX,1472053619867,5368709120
GC_TIME,1472053619867,6399
GC_COUNT,1472053619867,230
MEM_USED,1472053620867,62797632
MEM_ALLOC_RATE,1472053620867,627976
MEM_COMMITTED,1472053620867,159383552
MEM_MAX,1472053620867,5368709120
GC_TIME,1472053620867,6411
GC_COUNT,1472053620867,240
MEM_USED,1472053621867,61751616
MEM_ALLOC_RATE,1472053621867,617516
MEM_COMMITTED,1472053621867,159383552
MEM_MAX,1472053621867,5368709120
GC_TIME,1472053621867,6422
GC_COUNT,1472053621867,250
MEM_USED,1472053622868,61754176
MEM_ALLOC_RATE,1472053622868,617541
MEM_COMMITTED,1472053622868,159383552
MEM_MAX,1472053622868,5368709120
GC_TIME,1472053622868,6433
GC_COUNT,1472053622868,260
MEM_USED,1472053623868,61759296
MEM_ALLOC_RATE,1472053623868,617592
MEM_COMMITTED,1472053623868,159383552
MEM_MAX,1472053623868,5368709120
GC_TIME,1472053623868,6445
GC_COUNT,1472053623868,270
MEM_USED,1472053624867,134113600
MEM_ALLOC_RATE,1472053624867,1341136
MEM_COMMITTED,1472053624867,159383552
MEM_MAX,1472053624867,5368709120
GC_TIME,1472053624867,6455
GC_COUNT,1472053624867,279
MEM_USED,1472053625867,134116160
MEM_ALLOC_RATE,1472053625867,1341161
MEM_COMMITTED,1472053625867,159383552
MEM_MAX,1472053625867,5368709120
GC_TIME,1472053625867,6466
GC_COUNT,1472053625867,289
MEM_USED,1472053626867,133072208
MEM_ALLOC_RATE,1472053626867,1330722
MEM_COMMITTED,1472053626867,159383552
MEM_MAX,1472053626867,5368709120
GC_TIME,1472053626867,6477
GC_COUNT,1472053626867,299
MEM_USED,1472053627867,133074768
MEM_ALLOC_RATE,1472053627867,1330747
MEM_COMMITTED,1472053627867,159383552
MEM_MAX,1472053627867,5368709120
GC_TIME,1472053627867,6488
GC_COUNT,1472053627867,309
MEM_USED,1472053628868,130978112
MEM_ALLOC_RATE,1472053628868,1309781
MEM_COMMITTED,1472053628868,159383552
MEM_MAX,1472053628868,5368709120
GC_TIME,1472053628868,6500
GC_COUNT,1472053628868,319
MEM_USED,1472053629867,132031312
MEM_ALLOC_RATE,1472053629867,1320313
MEM_COMMITTED,1472053629867,159383552
MEM_MAX,1472053629867,5368709120
GC_TIME,1472053629867,6511
GC_COUNT,1472053629867,329
MEM_USED,1472053630867,130983232
MEM_ALLOC_RATE,1472053630867,1309832
MEM_COMMITTED,1472053630867,159383552
MEM_MAX,1472053630867,5368709120
GC_TIME,1472053630867,6522
GC_COUNT,1472053630867,339
MEM_USED,1472053631867,128888640
MEM_ALLOC_RATE,1472053631867,1288886
MEM_COMMITTED,1472053631867,159383552
MEM_MAX,1472053631867,5368709120
GC_TIME,1472053631867,6534
GC_COUNT,1472053631867,349
MEM_USED,1472053632867,128893264
MEM_ALLOC_RATE,1472053632867,1288932
MEM_COMMITTED,1472053632867,159383552
MEM_MAX,1472053632867,5368709120
GC_TIME,1472053632867,6545
GC_COUNT,1472053632867,359
MEM_USED,1472053633867,128893760
MEM_ALLOC_RATE,1472053633867,1288937
MEM_COMMITTED,1472053633867,159383552
MEM_MAX,1472053633867,5368709120
GC_TIME,1472053633867,6556
GC_COUNT,1472053633867,369
MEM_USED,1472053634867,129944896
MEM_ALLOC_RATE,1472053634867,1299448
MEM_COMMITTED,1472053634867,159383552
MEM_MAX,1472053634867,5368709120
GC_TIME,1472053634867,6567
GC_COUNT,1472053634867,379
MEM_USED,1472053635867,128898880
MEM_ALLOC_RATE,1472053635867,1288988
MEM_COMMITTED,1472053635867,159383552
MEM_MAX,1472053635867,5368709120
GC_TIME,1472053635867,6578
GC_COUNT,1472053635867,389
MEM_USED,1472053636867,128901440
MEM_ALLOC_RATE,1472053636867,1289014
MEM_COMMITTED,1472053636867,159383552
MEM_MAX,1472053636867,5368709120
GC_TIME,1472053636867,6589
GC_COUNT,1472053636867,399
MEM_USED,1472053637867,127855424
MEM_ALLOC_RATE,1472053637867,1278554
MEM_COMMITTED,1472053637867,159383552
MEM_MAX,1472053637867,5368709120
GC_TIME,1472053637867,6599
GC_COUNT,1472053637867,409
MEM_USED,1472053638867,127860048
MEM_ALLOC_RATE,1472053638867,1278600
MEM_COMMITTED,1472053638867,159383552
MEM_MAX,1472053638867,5368709120
GC_TIME,1472053638867,6611
GC_COUNT,1472053638867,419
MEM_USED,1472053639867,127860544
MEM_ALLOC_RATE,1472053639867,1278605
MEM_COMMITTED,1472053639867,159383552
MEM_MAX,1472053639867,5368709120
GC_TIME,1472053639867,6622
GC_COUNT,1472053639867,429
MEM_USED,1472053640867,128913744
MEM_ALLOC_RATE,1472053640867,1289137
MEM_COMMITTED,1472053640867,159383552
MEM_MAX,1472053640867,5368709120
GC_TIME,1472053640867,6633
GC_COUNT,1472053640867,439
MEM_USED,1472053641867,129964880
MEM_ALLOC_RATE,1472053641867,1299648
MEM_COMMITTED,1472053641867,159383552
MEM_MAX,1472053641867,5368709120
GC_TIME,1472053641867,6644
GC_COUNT,1472053641867,449
MEM_USED,1472053642867,132062528
MEM_ALLOC_RATE,1472053642867,1320625
MEM_COMMITTED,1472053642867,159383552
MEM_MAX,1472053642867,5368709120
GC_TIME,1472053642867,6655
GC_COUNT,1472053642867,459
MEM_USED,1472053643867,132065088
MEM_ALLOC_RATE,1472053643867,1320650
MEM_COMMITTED,1472053643867,159383552
MEM_MAX,1472053643867,5368709120
GC_TIME,1472053643867,6666
GC_COUNT,1472053643867,469
MEM_USED,1472053644867,132067648
MEM_ALLOC_RATE,1472053644867,1320676
MEM_COMMITTED,1472053644867,159383552
MEM_MAX,1472053644867,5368709120
GC_TIME,1472053644867,6677
GC_COUNT,1472053644867,479
MEM_USED,1472053645867,132070208
MEM_ALLOC_RATE,1472053645867,1320702
MEM_COMMITTED,1472053645867,159383552
MEM_MAX,1472053645867,5368709120
GC_TIME,1472053645867,6689
GC_COUNT,1472053645867,489
MEM_USED,1472053646868,134169920
MEM_ALLOC_RATE,1472053646868,1341699
MEM_COMMITTED,1472053646868,159383552
MEM_MAX,1472053646868,5368709120
GC_TIME,1472053646868,6701
GC_COUNT,1472053646868,499
MEM_USED,1472053647867,134172480
MEM_ALLOC_RATE,1472053647867,1341724
MEM_COMMITTED,1472053647867,159383552
MEM_MAX,1472053647867,5368709120
GC_TIME,1472053647867,6712
GC_COUNT,1472053647867,509
MEM_USED,1472053648867,134175040
MEM_ALLOC_RATE,1472053648867,1341750
MEM_COMMITTED,1472053648867,159383552
MEM_MAX,1472053648867,5368709120
GC_TIME,1472053648867,6723
GC_COUNT,1472053648867,519
MEM_USED,1472053649867,62874432
MEM_ALLOC_RATE,1472053649867,628744
MEM_COMMITTED,1472053649867,159383552
MEM_MAX,1472053649867,5368709120
GC_TIME,1472053649867,6735
GC_COUNT,1472053649867,530
MEM_USED,1472053650867,73362752
MEM_ALLOC_RATE,1472053650867,733627
MEM_COMMITTED,1472053650867,159383552
MEM_MAX,1472053650867,5368709120
GC_TIME,1472053650867,6746
GC_COUNT,1472053650867,540
MEM_USED,1472053651867,82802496
MEM_ALLOC_RATE,1472053651867,828024
MEM_COMMITTED,1472053651867,159383552
MEM_MAX,1472053651867,5368709120
GC_TIME,1472053651867,6757
GC_COUNT,1472053651867,550
MEM_USED,1472053652867,91193664
MEM_ALLOC_RATE,1472053652867,911936
MEM_COMMITTED,1472053652867,159383552
MEM_MAX,1472053652867,5368709120
GC_TIME,1472053652867,6768
GC_COUNT,1472053652867,560
MEM_USED,1472053653867,100633408
MEM_ALLOC_RATE,1472053653867,1006334
MEM_COMMITTED,1472053653867,159383552
MEM_MAX,1472053653867,5368709120
GC_TIME,1472053653867,6780
GC_COUNT,1472053653867,570
MEM_USED,1472053654867,109024576
MEM_ALLOC_RATE,1472053654867,1090245
MEM_COMMITTED,1472053654867,159383552
MEM_MAX,1472053654867,5368709120
GC_TIME,1472053654867,6791
GC_COUNT,1472053654867,580
MEM_USED,1472053655867,119512896
MEM_ALLOC_RATE,1472053655867,1195128
MEM_COMMITTED,1472053655867,159383552
MEM_MAX,1472053655867,5368709120
GC_TIME,1472053655867,6802
GC_COUNT,1472053655867,590
MEM_USED,1472053656867,128954704
MEM_ALLOC_RATE,1472053656867,1289547
MEM_COMMITTED,1472053656867,159383552
MEM_MAX,1472053656867,5368709120
GC_TIME,1472053656867,6813
GC_COUNT,1472053656867,600
MEM_USED,1472053657867,63943488
MEM_ALLOC_RATE,1472053657867,639434
MEM_COMMITTED,1472053657867,159383552
MEM_MAX,1472053657867,5368709120
GC_TIME,1472053657867,6825
GC_COUNT,1472053657867,611
MEM_USED,1472053658867,71286080
MEM_ALLOC_RATE,1472053658867,712860
MEM_COMMITTED,1472053658867,159383552
MEM_MAX,1472053658867,5368709120
GC_TIME,1472053658867,6836
GC_COUNT,1472053658867,621
MEM_USED,1472053659867,78630736
MEM_ALLOC_RATE,1472053659867,786307
MEM_COMMITTED,1472053659867,159383552
MEM_MAX,1472053659867,5368709120
GC_TIME,1472053659867,6847
GC_COUNT,1472053659867,631
MEM_USED,1472053660867,88068416
MEM_ALLOC_RATE,1472053660867,880684
MEM_COMMITTED,1472053660867,159383552
MEM_MAX,1472053660867,5368709120
GC_TIME,1472053660867,6858
GC_COUNT,1472053660867,641
MEM_USED,1472053661867,97508160
MEM_ALLOC_RATE,1472053661867,975081
MEM_COMMITTED,1472053661867,159383552
MEM_MAX,1472053661867,5368709120
GC_TIME,1472053661867,6869
GC_COUNT,1472053661867,651
MEM_USED,1472053662867,104850752
MEM_ALLOC_RATE,1472053662867,1048507
MEM_COMMITTED,1472053662867,159383552
MEM_MAX,1472053662867,5368709120
GC_TIME,1472053662867,6880
GC_COUNT,1472053662867,661
MEM_USED,1472053663868,113241920
MEM_ALLOC_RATE,1472053663868,1132419
MEM_COMMITTED,1472053663868,159383552
MEM_MAX,1472053663868,5368709120
GC_TIME,1472053663868,6891
