SAMPLE_RATE,1472063896995,1
TURN,1472063898766,0
MEM_USED,1472063899762,179642968
MEM_ALLOC_RATE,1472063899762,1796429
MEM_COMMITTED,1472063899762,645922816
MEM_MAX,1472063899762,5368709120
GC_TIME,1472063899762,11258
GC_COUNT,1472063899762,139
MEM_USED,1472063900762,368386648
MEM_ALLOC_RATE,1472063900762,3683866
MEM_COMMITTED,1472063900762,645922816
MEM_MAX,1472063900762,5368709120
GC_TIME,1472063900762,11258
GC_COUNT,1472063900762,139
MEM_USED,1472063901762,191701584
MEM_ALLOC_RATE,1472063901762,1917015
MEM_COMMITTED,1472063901762,645922816
MEM_MAX,1472063901762,5368709120
GC_TIME,1472063901762,11272
GC_COUNT,1472063901762,140
MEM_USED,1472063902762,393028176
MEM_ALLOC_RATE,1472063902762,3930281
MEM_COMMITTED,1472063902762,645922816
MEM_MAX,1472063902762,5368709120
GC_TIME,1472063902762,11272
GC_COUNT,1472063902762,140
MEM_USED,1472063903762,219488856
MEM_ALLOC_RATE,1472063903762,2194888
MEM_COMMITTED,1472063903762,645922816
MEM_MAX,1472063903762,5368709120
GC_TIME,1472063903762,11282
GC_COUNT,1472063903762,141
MEM_USED,1472063904762,419766872
MEM_ALLOC_RATE,1472063904762,4197668
MEM_COMMITTED,1472063904762,645922816
MEM_MAX,1472063904762,5368709120
GC_TIME,1472063904762,11282
GC_COUNT,1472063904762,141
MEM_USED,1472063905762,253567568
MEM_ALLOC_RATE,1472063905762,2535675
MEM_COMMITTED,1472063905762,645922816
MEM_MAX,1472063905762,5368709120
GC_TIME,1472063905762,11296
GC_COUNT,1472063905762,142
MEM_USED,1472063906762,117776984
MEM_ALLOC_RATE,1472063906762,1177769
MEM_COMMITTED,1472063906762,645922816
MEM_MAX,1472063906762,5368709120
GC_TIME,1472063906762,11307
GC_COUNT,1472063906762,143
MEM_USED,1472063907762,358949464
MEM_ALLOC_RATE,1472063907762,3589494
MEM_COMMITTED,1472063907762,645922816
MEM_MAX,1472063907762,5368709120
GC_TIME,1472063907762,11307
GC_COUNT,1472063907762,143
MEM_USED,1472063908762,226828888
MEM_ALLOC_RATE,1472063908762,2268288
MEM_COMMITTED,1472063908762,645922816
MEM_MAX,1472063908762,5368709120
GC_TIME,1472063908762,11317
GC_COUNT,1472063908762,144
MEM_USED,1472063909763,96281168
MEM_ALLOC_RATE,1472063909763,962811
MEM_COMMITTED,1472063909763,645922816
MEM_MAX,1472063909763,5368709120
GC_TIME,1472063909763,11327
GC_COUNT,1472063909763,145
MEM_USED,1472063910762,337453648
MEM_ALLOC_RATE,1472063910762,3374536
MEM_COMMITTED,1472063910762,645922816
MEM_MAX,1472063910762,5368709120
GC_TIME,1472063910762,11327
GC_COUNT,1472063910762,145
MEM_USED,1472063911762,204284496
MEM_ALLOC_RATE,1472063911762,2042844
MEM_COMMITTED,1472063911762,645922816
MEM_MAX,1472063911762,5368709120
GC_TIME,1472063911762,11338
GC_COUNT,1472063911762,146
MEM_USED,1472063912762,444408400
MEM_ALLOC_RATE,1472063912762,4444084
MEM_COMMITTED,1472063912762,645922816
MEM_MAX,1472063912762,5368709120
GC_TIME,1472063912762,11338
GC_COUNT,1472063912762,146
MEM_USED,1472063913762,312287824
MEM_ALLOC_RATE,1472063913762,3122878
MEM_COMMITTED,1472063913762,645922816
MEM_MAX,1472063913762,5368709120
GC_TIME,1472063913762,11349
GC_COUNT,1472063913762,147
MEM_USED,1472063914762,180167248
MEM_ALLOC_RATE,1472063914762,1801672
MEM_COMMITTED,1472063914762,645922816
MEM_MAX,1472063914762,5368709120
GC_TIME,1472063914762,11359
GC_COUNT,1472063914762,148
MEM_USED,1472063915762,421339728
MEM_ALLOC_RATE,1472063915762,4213397
MEM_COMMITTED,1472063915762,645922816
MEM_MAX,1472063915762,5368709120
GC_TIME,1472063915762,11359
GC_COUNT,1472063915762,148
MEM_USED,1472063916762,289219152
MEM_ALLOC_RATE,1472063916762,2892191
MEM_COMMITTED,1472063916762,645922816
MEM_MAX,1472063916762,5368709120
GC_TIME,1472063916762,11370
GC_COUNT,1472063916762,149
MEM_USED,1472063917762,157098576
MEM_ALLOC_RATE,1472063917762,1570985
MEM_COMMITTED,1472063917762,645922816
MEM_MAX,1472063917762,5368709120
GC_TIME,1472063917762,11380
GC_COUNT,1472063917762,150
MEM_USED,1472063918762,399319632
MEM_ALLOC_RATE,1472063918762,3993196
MEM_COMMITTED,1472063918762,645922816
MEM_MAX,1472063918762,5368709120
GC_TIME,1472063918762,11380
GC_COUNT,1472063918762,150
MEM_USED,1472063919762,265151568
MEM_ALLOC_RATE,1472063919762,2651515
MEM_COMMITTED,1472063919762,645922816
MEM_MAX,1472063919762,5368709120
GC_TIME,1472063919762,11391
GC_COUNT,1472063919762,151
MEM_USED,1472063920762,132032592
MEM_ALLOC_RATE,1472063920762,1320325
MEM_COMMITTED,1472063920762,645922816
MEM_MAX,1472063920762,5368709120
GC_TIME,1472063920762,11401
GC_COUNT,1472063920762,152
MEM_USED,1472063921762,373205072
MEM_ALLOC_RATE,1472063921762,3732050
MEM_COMMITTED,1472063921762,645922816
